Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,1967
Base Time Seconds,1739885885
Base Time Fractional,.112630800
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
161,0.5827617703931,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999305725098,Volt DC,10,T,2W,F,F,02/18/2025,13:38:16,.467157040
162,0.5755588358494,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999029159546,Volt DC,10,T,2W,F,F,02/18/2025,13:38:16,.536497380
163,0.4593490448973,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998619079590,Volt DC,10,T,2W,F,F,02/18/2025,13:38:16,.605844560
164,0.4475495579939,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998874187469,Volt DC,10,T,2W,F,F,02/18/2025,13:38:16,.675197500
165,0.5667768844025,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998390197754,Volt DC,10,T,2W,F,F,02/18/2025,13:38:16,.744537800
166,0.5761940346836,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998394966125,Volt DC,10,T,2W,F,F,02/18/2025,13:38:16,.813857840
167,0.4539410856133,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998855113983,Volt DC,10,T,2W,F,F,02/18/2025,13:38:16,.883198740
168,0.4516538615968,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998576164246,Volt DC,10,T,2W,F,F,02/18/2025,13:38:16,.952515940
169,0.4397944623837,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998814582825,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.021861600
170,0.4408000580634,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998661994934,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.091219240
171,0.4406833518438,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998840808868,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.160564280
172,0.4398017736005,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999200820923,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.229883680
173,0.4509243410388,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998683452606,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.299218220
174,0.4426805745737,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999038696289,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.368564720
175,0.4408984566281,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998478412628,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.437903720
176,0.4376237856245,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998664379120,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.507232760
177,0.393201399641,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998692989349,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.576576500
178,0.4139320933525,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999882698059,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.645911380
179,0.4371248436381,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999730110168,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.715228780
180,0.4328079264939,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998692989349,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.784576280
181,0.4498731546957,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998316287994,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.853904360
182,0.4364303089998,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998840808868,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.923236220
183,0.4329670583531,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999143600464,Volt DC,10,T,2W,F,F,02/18/2025,13:38:17,.992576660
184,0.5217251771093,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997553348541,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.061922300
185,0.4861339216834,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998330593109,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.131258000
186,0.4668273415296,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998390197754,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.200624120
187,0.4666045824413,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999491691589,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.269954980
188,0.4287154141893,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999927997589,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.339310300
189,0.4541164224832,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997975349426,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.408627980
190,0.4320884421018,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998294830322,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.477982580
191,0.4319678645946,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998707294464,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.547342400
192,0.4290533538101,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998764514923,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.616670420
193,0.4182318097365,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998507022858,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.686014360
194,0.4298663531691,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998778820038,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.755349220
195,0.4158839826097,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999019622803,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.824667460
196,0.4177251292094,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998657226563,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.893987040
197,0.416387416994,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999172210693,Volt DC,10,T,2W,F,F,02/18/2025,13:38:18,.963322780
198,0.4176338696478,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998669147491,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.032668360
199,0.4182801721571,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998726367950,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.102013940
200,0.418132536791,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998654842377,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.171385740
201,0.4177610683037,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998948097229,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.240739340
202,0.4161617671382,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998521327972,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.310058220
203,0.4178132578766,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998735904694,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.379415180
204,0.4188847902586,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998726367950,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.448771520
205,0.4210533886826,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998542785645,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.518149320
206,0.4221131331436,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998700141907,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.587473920
207,0.4211924954755,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998492717743,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.656824240
208,0.4214701544556,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998707294464,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.726183860
209,0.5372599117849,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998933792114,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.795532240
210,0.4466691133757,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998647689819,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.864895460
211,0.4486316696927,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998471260071,Volt DC,10,T,2W,F,F,02/18/2025,13:38:19,.934267860
212,0.4937603067414,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999579906464,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.003602520
213,0.4795807644933,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998547554016,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.072951520
214,0.4540073190159,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998690605164,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.142308060
215,0.417112238711,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998905181885,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.211649200
216,0.4133943942039,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999012470245,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.280997900
217,0.4222366701958,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998647689819,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.350334140
218,0.4106639559765,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998588085175,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.419676020
219,0.4997297518279,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998132705688,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.489022680
220,0.4542155034853,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999165058136,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.558365260
221,0.4499781165579,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998628616333,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.627723820
222,0.4244849658475,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998633384705,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.697083800
223,0.4068559092188,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998616695404,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.766443160
224,0.4217402838333,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999067306519,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.835770160
225,0.4192116959325,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998669147491,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.905127800
226,0.4883838209627,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998859882355,Volt DC,10,T,2W,F,F,02/18/2025,13:38:20,.974478060
227,0.5451461617238,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998728752136,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.043821440
228,0.5444994621547,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998666763306,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.113170380
229,0.5375132328787,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997314929962,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.182522640
230,0.5394266216802,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999615669250,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.251875740
231,0.4002255494602,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998352050781,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.321225380
232,0.4789720010685,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998566627502,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.390555780
233,0.4121757539142,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998616695404,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.459885760
234,0.422922150919,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998883724213,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.529235960
235,0.4225515702904,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998747825623,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.598599160
236,0.4253911405057,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998571395874,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.667985220
237,0.402067056589,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998793125153,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.737359200
238,0.400130942756,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998514175415,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.806725160
239,0.4137678588091,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998836040497,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.876095200
240,0.3971051342608,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998452186584,Volt DC,10,T,2W,F,F,02/18/2025,13:38:21,.945478160
241,0.48585665497,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998778820038,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.014819600
242,0.4239920872271,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998757362366,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.084199680
243,0.3927247770473,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998878955841,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.153558340
244,0.4215067548936,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998354434967,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.222903900
245,0.4241221542438,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998731136322,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.292229780
246,0.4262483169022,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998454570770,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.361584720
247,0.4189200235066,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998623847961,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.430925820
248,0.4188743743534,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999339103699,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.500273280
249,0.4592588475095,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998716831207,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.569638620
250,0.4259532143458,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998814582825,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.638982900
251,0.4288860361933,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998614311218,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.708320740
252,0.4297252668198,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999200820923,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.777659780
253,0.4086969059938,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999153137207,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.847017780
254,0.3756092002635,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998533248901,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.916367280
255,0.4627152442645,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998611927032,Volt DC,10,T,2W,F,F,02/18/2025,13:38:22,.985715460
256,0.45565190717,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998721599579,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.055066820
257,0.4655137147675,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998769283295,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.124433960
258,0.4853641515474,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998628616333,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.193777600
259,0.5348965579244,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997806072235,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.263112200
260,0.5671205271971,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998251914978,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.332470680
261,0.5754649798328,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998499870300,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.401811780
262,0.5926987697785,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998285293579,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.471148920
263,0.578961630297,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997953891754,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.540482780
264,0.5618687355239,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998774051666,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.609806020
265,0.5750726651735,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998061180115,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.679148640
266,0.5654087714695,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998070716858,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.748504540
267,0.5561898263708,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998926639557,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.817843460
268,0.5769741277565,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998492717743,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.887197180
269,0.5087489933939,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998521327972,Volt DC,10,T,2W,F,F,02/18/2025,13:38:23,.956525600
270,0.5738312518366,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999260425568,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.025842320
271,0.4429485823481,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998530864716,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.095166120
272,0.4386771817588,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999014854431,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.164526840
273,0.4397715139573,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998468875885,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.233895640
274,0.5091566750134,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998208999634,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.303242080
275,0.5985278585803,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998886108398,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.372575120
276,0.5785921530622,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998449802399,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.441913080
277,0.5636482550096,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998764514923,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.511268320
278,0.6037482590368,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998173236847,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.580609380
279,0.5950218202383,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998094558716,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.649957820
280,0.6270709510342,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999296188354,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.719289020
281,0.5702423064889,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998561859131,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.788634020
282,0.6103296935722,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999660968781,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.857970900
283,0.5706114357565,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998459339142,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.927328840
284,0.6035005512418,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998924255371,Volt DC,10,T,2W,F,F,02/18/2025,13:38:24,.996656000
285,0.448613205473,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998313903809,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.065978620
286,0.4129302385657,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998178005219,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.135315520
287,0.629577382749,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997930049896,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.204629940
288,0.4470539989422,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998478412628,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.273958060
289,0.4393721516308,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998070716858,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.343282220
290,0.4729911353044,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999272346497,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.412593440
291,0.5733346941452,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999505996704,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.481892360
292,0.4374664859081,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997362613678,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.551252640
293,0.4310584628193,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998540401459,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.620603940
294,0.4365153679498,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999014854431,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.689929140
295,0.4446663428369,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998895645142,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.759253020
296,0.4622587503948,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997918128967,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.828602920
297,0.4344611757451,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999043464661,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.897932420
298,0.4376212865147,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998142242432,Volt DC,10,T,2W,F,F,02/18/2025,13:38:25,.967258820
299,0.4544001190004,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998623847961,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.036613200
300,0.4398438665056,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998223304749,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.105944240
301,0.432109604564,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998716831207,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.175285180
302,0.4425043672579,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998912334442,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.244609700
303,0.4536861281474,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998847961426,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.313918920
304,0.4456695751871,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998740673065,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.383259500
305,0.4358614810753,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998940944672,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.452604780
306,0.4457410905318,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998592853546,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.521952160
307,0.480540075506,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998714447021,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.591290480
308,0.4730049873053,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998938560486,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.660631720
309,0.4814743557257,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998516559601,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.729981300
310,0.4723492496755,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999067306519,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.799315500
311,0.4936203001602,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998635768890,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.868651420
312,0.4122718904132,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998788356781,Volt DC,10,T,2W,F,F,02/18/2025,13:38:26,.938000880
313,0.5027826331263,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998936176300,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.007339720
314,0.5469126006119,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999606132507,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.076668360
315,0.5471138723297,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998206615448,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.146022980
316,0.5628265485045,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998776435852,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.215366140
317,0.6145231624369,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999284267426,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.284722280
318,0.4733484340397,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998158931732,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.354067460
319,0.4884026173469,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997827529907,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.423402280
320,0.5561380197775,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998569011688,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.492745980
321,0.4698074872326,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999727725983,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.562072440
322,0.4963663843144,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998638153076,Volt DC,10,T,2W,F,F,02/18/2025,13:38:27,.631418540
